"user_id","average_useful","total_useful","extreme_ratings","extreme_ratings_ratio","average_word_count","fans","average_stars","elite","review_count","compliments"
"b'UrfdzamoBt0WW9Ifqy7RIw'",3,3,1,1,154,8,3.79,1,153,71
"b'Us1irKPTT6dyKd9gI7mTSA'",0,0,1,1,334,0,1,0,1,0
"b'Us2SAI8BAAr9SBAI6w7aGQ'",3.5,7,1,0.5,73.5,0,4.8,0,5,2
"b'UsXqCXRZwSCSw0AT7y1uBg'",13,13,0,0,266,2290,3.97,1,2919,22251
"b'Usg8Y3B6-5_ZTH2nULrtjw'",3,3,1,1,100,0,1.48,0,18,0
"b'UskxDJzMts1Qsk36sctzlw'",1,1,1,1,42,0,4.33,0,12,0
"b'Usq9qZGAqHxndRMEXzCzwA'",1,1,1,1,36,1,5,0,2,0
"b'UtAWzkv3HX0hACUdwNgGUw'",0,0,1,1,105,0,5,0,1,0
"b'UtD9HNo2apX4NZkLXggdwA'",0,0,3,1,21,0,4.55,0,11,1
"b'UtFaa8dB5g2t4hPHeRSiJw'",0,0,0,0,69.5,0,3.25,0,16,0
"b'UtTSDy3kHlx-sZDEYh-Elw'",3.15,63,11,0.55,117.8,2,3.18,0,23,13
"b'UtTVpH8heD108k5OHQvBJw'",3,3,1,1,222,0,3,0,2,0
"b'Ut_bOClwezruv98pxYZ7zg'",1,1,0,0,45,5,4.32,0,233,15
"b'UtaaWezV51cbSXqkGPbhbg'",0,0,1,1,139,0,1,0,1,0
"b'UtpDa27SRARuiOKC0p8BgQ'",1,1,1,1,80,0,1,0,1,0
"b'Uts3hEsymbEN4JiJvmCqUQ'",3.65384615384615,95,10,0.384615384615385,128.961538461538,3,2.59,0,121,10
"b'Uu0kFQ7HbgDwAWTbs-bL0A'",0,0,1,1,71,0,1,0,1,0
"b'UuBW51xKZqbmm6J-KKIp3w'",1.53061224489796,75,17,0.346938775510204,227.836734693878,1,3.83,0,82,12
"b'UuNRJlUP6WKBx00EKcCMMw'",0,0,0,0,21,0,4.5,0,2,0
"b'UuPH6qu0KRTbJ5M1pWeiiQ'",0,0,0,0,214,4,3.25,0,61,8
"b'UuXN1C7rLQqsr1O7SNtQWQ'",0,0,0,0,121,0,2,0,1,0
"b'Uunh1oqCd3ysuoQuAHq03g'",0,0,0,0,247,0,3,0,1,0
"b'UuzjJ19ZJaVvDvUJoRO3xg'",3,3,1,1,409,0,1.25,0,2,0
"b'Uv66K9Uz_QBd_Eh-Gq3FtA'",4,4,1,1,145,0,1,0,1,0
"b'UvBypyUm9yEjuP-kNHW5bA'",0,0,0,0,44.25,0,3.5,0,8,0
"b'UvDvWyiG_hQTaX3ooWQSyQ'",0,0,1,1,20,2,3.69,0,14,4
"b'UvJugVw9PIABzdnK-bR1GQ'",1,19,11,0.578947368421053,250.842105263158,12,4.15,1,71,193
"b'UvQA0zzjBBVoWgJQGDVFfg'",2,10,5,1,176.6,0,4.2,0,5,1
"b'UvQU2zCd0gfaaU54hBNohg'",0,0,1,1,31,0,5,0,4,0
"b'UvVUuYePL8XOHtBrvfOYjg'",0,0,0,0,79,0,3.5,0,4,0
"b'UvnmoTtpxy_7mUZetYPLmQ'",1.5,3,1,0.5,126,0,1.5,0,2,0
"b'UwKDY67GWGyNwkEau6G4tA'",0,0,0,0,130,0,2,0,1,0
"b'UwQfhfqj9QJheJggbLlh-g'",0,0,0,0,40,0,3.5,0,2,1
"b'UwdtoQzRtat3n6Vo4AVBZA'",0,0,0,0,120,0,4.2,0,5,0
"b'UwtT_AZPOldwAecRZ8JsZQ'",1,1,1,1,140,0,1,0,1,0
"b'UxBhQbexn8AxYU4GZS0IAw'",0,0,0,0,86.5,0,2,0,4,1
"b'UxDgAwtJLrMDtrUNTMjAmg'",0,0,1,1,94,0,3.67,0,3,0
"b'UxE2DYjmzeZ54s6xUOt-ew'",1.16071428571429,65,7,0.125,162.767857142857,5,3.85,0,86,22
"b'UxXsi2E4BXUhRhoFVlQ3hw'",0,0,2,1,57.5,0,3.89,0,9,0
"b'UxbWyzmjW9ygpqr3GX2nOw'",0.666666666666667,2,3,1,92.6666666666667,0,2,0,4,0
"b'UxckgVa9RVDtM_yWUn2GWg'",0,0,1,1,39,0,5,0,2,0
"b'Uxlb_-Bne877Ttto-3Uljw'",0,0,1,1,105,0,5,0,1,0
"b'Uxqj-qWCKpIW2PUjyreykg'",0,0,1,1,39,0,1,0,1,0
"b'UxuQ-rZk5_Z_E9mFJkShGw'",0,0,1,1,112,0,5,0,1,0
"b'Uy5ikjR7Avp5tiFCGvdlQA'",0,0,1,1,51,0,4.6,0,4,0
"b'UyM0XwYD_08WONhaGnEO7A'",2,8,3,0.75,176,0,4,0,5,0
"b'UyR4Fk1xR0jtTabfK3I7OA'",0,0,0,0,102,0,4.33,0,2,0
"b'UyRlWvFlobO3usA8zTJ2fQ'",0,0,0,0,118,0,3,0,2,0
"b'UyYJhlJyJOP6jbnUKzuMTA'",2,2,0,0,154,2,3.37,0,41,4
"b'Uyc1Uql1r3jec3caK6HC0g'",2,2,1,1,90,0,5,0,1,0
"b'Uyd-TbnPseXpP8zq6DTqWQ'",1,1,1,1,24,0,2.6,0,4,0
"b'Uz0gKc-U7D0qpYSZHmJG4A'",0,0,1,1,76,0,4.75,0,2,0
"b'Uz5LE0SHc43E-_3GZCjjfw'",0,0,1,0.166666666666667,51.8333333333333,0,3,0,5,0
"b'UzFyvFDpLT0kuWB-Y-VPDg'",1,5,3,0.6,186,0,3.63,0,6,0
"b'UzXCFWjp3t9vEFy5Yf92LA'",0.666666666666667,2,1,0.333333333333333,159.666666666667,0,4,0,3,0
"b'UzZyyKuFqk6fEIy02LvroQ'",0.25,1,4,1,24.5,0,3.22,0,9,3
"b'Uza0IlwvAEXfs5QrwsFZBQ'",2,4,1,0.5,100.5,0,3.5,0,2,0
"b'UzsKWtIRCSDuHnNHW2SZkA'",2,4,2,1,80,0,4.38,0,8,0
"b'UzyME4aJx2xuGH6q2AElkA'",0.444444444444444,4,3,0.333333333333333,91.2222222222222,0,3.67,0,60,2
"b'V--01NWwVXpctSlVFeDGJQ'",0,0,3,1,156.333333333333,0,5,0,10,0
"b'V-2QsHf3JUrjO-Lvfdo6KQ'",1,1,1,1,81,0,1,0,1,0
"b'V-HyAQ9zAIqQClN8FMCCbQ'",1,2,0,0,68,0,4,0,4,0
"b'V-Q11rufs3pqTvZwMTSOgQ'",0,0,2,0.666666666666667,69.3333333333333,0,4.33,0,3,0
"b'V-Ua2vWFxGV-vqLxrYJK_A'",0,0,1,1,48,0,5,0,9,0
"b'V-b4z9aha_7hiNVE7VMT_Q'",2,2,1,1,101,0,4.25,0,15,7
"b'V-j-uiWWoeAOBcmnL80Dvw'",6,6,0,0,319,0,2.67,0,2,0
"b'V-rEPa4O_iLMqqwbQTh68w'",3,3,1,1,35,0,2,0,3,0
"b'V-uHlKezPJJVz6VuaaM46g'",0,0,2,1,81,0,3.4,0,5,0
"b'V0-FyWSdInzSSWsqrswK7A'",0.714285714285714,5,5,0.714285714285714,26.1428571428571,0,4.4,0,9,1
"b'V09iAyusEiCZIOInebfCkA'",1.75,7,2,0.5,111,0,2,0,5,0
"b'V0EMEZGE2MpFFLQDjgSzCA'",0,0,1,1,28,0,1.5,0,2,0
"b'V0Hyqc18qrFkG34FU03Qkg'",0,0,1,1,326,0,1,0,1,0
"b'V0gpJ-0hwFHaAZeoVwXx-A'",2,2,1,1,35,0,1,0,2,0
"b'V0jKJb0LDBf04opq0hPtrw'",0,0,2,1,152,0,2,0,4,0
"b'V0n_rfet5tezF-SI___GVQ'",1,1,0,0,67,0,4.67,0,3,0
"b'V0qm6monTGJARcyzPRsmZQ'",0,0,1,1,16,0,5,0,2,0
"b'V0rxOozIWB6-sw1chbsChg'",0,0,1,1,79,0,5,0,1,0
"b'V1-MXYVC_yT6JA2lkoowDg'",0,0,2,1,143.5,0,5,0,3,0
"b'V11x3M_22M6QKbehDKrh0g'",0,0,2,0.666666666666667,36.6666666666667,0,4,0,5,0
"b'V1Ercn8vlxXuWgU7r3ZRfg'",1,1,1,1,97,0,1,0,5,0
"b'V1GPPvyre_GH_B1xjn4G_Q'",0,0,1,1,66,0,5,0,1,0
"b'V1IAb0pdyurpl0R03D07hg'",0.4,2,3,0.6,51.6,0,4.25,0,8,0
"b'V1PehE4IAmlgbT4XSiukAA'",4,8,1,0.5,313,0,1.5,0,2,2
"b'V1YCIFFr2OjQhAySFCebag'",0,0,0,0,84,0,2,0,2,0
"b'V1y_kIfpykuIv7IMpJSOWw'",0,0,1,1,141,0,3,0,2,0
"b'V2DDGci5VAYvxlarutbofQ'",1,1,1,1,37,0,5,0,2,2
"b'V2HXhzMHdSkkttYiqfSgEQ'",0.666666666666667,2,0,0,167.666666666667,0,2.6,0,5,0
"b'V2IHG3mT6sQ6m3RR4kiTcw'",0,0,1,0.166666666666667,91.1666666666667,0,4,0,6,0
"b'V2KC-QQvkMGVgd73MfFn2Q'",0.5,1,2,1,105,0,3,0,2,0
"b'V2KQC3NtG3TnWr8YJh2aAw'",1,2,2,1,58,0,3,0,2,0
"b'V2QbdWAHxzTPK31hcBEdbg'",0.625,5,1,0.125,117,3,3.53,0,17,5
"b'V2lcChSYjmkjQ-ylVbx_Uw'",0,0,1,1,113,0,1,0,1,0
"b'V2mjs_J_GzkC9sMk1WiXSA'",2,2,1,1,26,11,3.55,1,125,261
"b'V38yK1GyRKoqaca8ksIwZA'",2,6,1,0.333333333333333,410.333333333333,0,2.75,0,4,3
"b'V3IidFSFgw1F9_rsRuw4jA'",3.4,17,1,0.2,51.4,0,3.57,0,7,2
"b'V3PzMoC_AW0LK3qUFe-_gA'",0.266666666666667,4,14,0.933333333333333,41.3333333333333,0,4.32,0,18,4
"b'V3ZD302n8Y5Ib8dxeDe6TA'",0,0,1,1,106,0,3,0,2,0
"b'V3c9P0OrkwQTLlX8m2HR9w'",1.48275862068966,43,2,0.0689655172413793,32.2758620689655,0,3.23,0,50,3
"b'V44TYfIfkNE98dmhdn_-Hw'",0,0,3,1,71.3333333333333,0,4.88,0,8,1
"b'V45ZP0J5Fe0D5vWHRA8jng'",1.3,52,24,0.6,76.75,0,4.36,0,47,4
"b'V47nxd5lemFQVK-c8Yjxdg'",1,2,2,1,43,0,4.67,0,3,0
"b'V4fh798R0WQYkthfe6rcpA'",0,0,2,1,21.5,0,3.5,0,4,0
"b'V58NWND9pvCDzYbr2GSvWg'",1,1,1,1,178,0,5,0,1,0
"b'V59IoZK5hXn6jrIBvu5aTA'",0,0,0,0,69.5,0,3.67,0,3,0
"b'V5A1Z01wHQjyhUvp_uWyOw'",0,0,2,1,71,0,4.64,0,14,0
"b'V5U1fkCmuob93w4zyPbq5w'",1,1,0,0,21,0,4,0,1,0
"b'V5kIzNiyD3p9zxjZyOfc8g'",0,0,1,1,24,0,4,0,2,0
"b'V66NmzanAQpzXMUhx_W0cQ'",0,0,0,0,24,0,4.33,0,2,1
"b'V6U2wPc5SO3TayghMZw2Gw'",1.5,12,4,0.5,123.125,1,4.08,0,12,2
"b'V6YYwDyUiZPNv32YjTg4qA'",0.333333333333333,2,3,0.5,89.8333333333333,0,4.17,0,6,0
"b'V6k7vftfdruu7Cqu9uxWgg'",5,5,1,1,41,0,1,0,1,0
"b'V7Lvp0XOCLSimWAsVE8HtQ'",5,5,1,1,491,0,3,0,11,0
"b'V7Ou10cEgyEO1DDFOU6jqQ'",0,0,0,0,34,0,3.7,0,33,1
"b'V7RiqhTFh3aEp5VZI_jq9A'",0.166666666666667,1,6,1,24.5,0,5,0,12,0
"b'V7e-TD8Wede2Asnb7rJI4Q'",0,0,1,1,80,0,3.22,0,7,1
"b'V7p2SFfYOlDdtQNKahjrWg'",1,1,0,0,145,0,3.9,0,10,0
"b'V8CJA2z63oRD3ZzslTOskA'",0.533333333333333,8,9,0.6,52.2,1,4.1,0,19,2
"b'V8E3zLk9T4kXSw-jeRKHmA'",0,0,1,1,190,0,1,0,1,0
"b'V8EE004LKFZJX_3WBhyiow'",0,0,0,0,16,0,4,0,2,0
"b'V8WUtf1vMMrgFiNKuA96rg'",0,0,2,1,73.5,0,1,0,2,0
"b'V8hUVZ0P__MwenzhXFBlPw'",0.2,1,4,0.8,49.6,0,4.57,0,5,0
"b'V9-OY8yEzY5fu4aRfp6ZgA'",0.333333333333333,1,1,0.333333333333333,102.666666666667,0,3.4,0,5,0
"b'V91dqWAqXzy0lOlAA8AhsQ'",1.32,33,14,0.56,114.52,0,1.97,0,35,1
"b'V94TGWFsjcCXDUO6Pe4Oiw'",2.5,5,2,1,113,0,1,0,2,0
"b'V9BsrbsHgJUzxhKa_ANMRw'",0,0,1,1,27,0,5,0,3,0
"b'V9OxQ3dEO-NULnEMCljKyg'",0.5,2,2,0.5,86.75,1,3.27,0,10,2
"b'V9V1TPR8AcmBA0jIvud1sw'",0,0,0,0,34,0,3.6,0,5,0
"b'V9csOT9LorDByeoUgE1I0g'",0.5,1,0,0,195.5,6,4.34,1,119,70
"b'V9vMG9Ewjhuef36B4LzHRA'",0.636363636363636,14,10,0.454545454545455,101.090909090909,2,3.97,0,34,3
"b'V9vxa8FgLP3pCdn9h9wmAg'",0.5,1,1,0.5,74,0,3.21,0,27,0
"b'VA6SDvqVJbrQGCRyoKqaQw'",0.5,1,1,0.5,196,0,4,0,3,0
"b'VABD1Rcmx2b8Wg92pmBlAQ'",0,0,1,1,34,0,1,0,1,0
"b'VAiR0BASfsJ3yAMDY6v9xQ'",1,1,1,1,375,0,1,0,1,0
"b'VAneXWD3cK9NuXq-6nWCpg'",0,0,0,0,62,0,2,0,1,0
"b'VB-DFqhRr_TPA1faJhHclA'",1.125,9,7,0.875,232.75,28,4.14,1,520,104
"b'VB6VhMftq0nOFs_YzJg1Og'",0.333333333333333,1,3,1,48.6666666666667,0,5,0,6,0
"b'VBEcLi91cQy0i-8hZQ_W1w'",4,4,1,1,226,0,1,0,1,0
"b'VBMgWDH4BEqFkNGq8PcHGg'",1,1,0,0,173,0,4,0,3,0
"b'VBPqFwYetEwvzrcNuHU2Xg'",0,0,1,1,130,4,3.95,1,110,18
"b'VBg9R9II1sBe-8tCrbkDNw'",1,6,5,0.833333333333333,203.666666666667,0,2.25,0,8,2
"b'VBpMnJb-HnxQjjTLoVsXUQ'",6,6,1,1,89,0,1,0,1,1
"b'VBuvlyRbR3zCS0tKZV6uJg'",0,0,1,1,35,0,5,0,2,1
"b'VC1_QyGYut_7r8yvEjARCg'",0,0,0,0,36,0,3.8,0,4,0
"b'VC9Go1vHJc5F5n9ioNqEkw'",0,0,1,0.333333333333333,22.3333333333333,0,3.25,0,4,0
"b'VCKMEZNr8idrtYRjrIiOCw'",0,0,2,1,100.5,0,5,0,2,0
"b'VCmXRwcZk3lVHhDcy8ITnQ'",0,0,1,1,483,0,5,0,1,0
"b'VCuyjbvdi5gGKzeznV9NoA'",0,0,1,1,98,0,4.01,0,61,12
"b'VD2YiVRHTnXLK1XzAdw2nw'",2.33333333333333,7,1,0.333333333333333,37,0,2.67,0,3,1
"b'VD6y8nZCskfyKrjsVOWDLQ'",1,3,3,1,177,0,1,0,2,0
"b'VDLrtQljujW11ZTKozeleA'",0,0,2,1,27,0,2,0,3,0
"b'VDNJ9JbC8svUEv7wkmrCAw'",1.61538461538462,21,8,0.615384615384615,94.0769230769231,0,3.07,0,13,2
"b'VDQHyiw-zp09DI4FDFLU5g'",0,0,0,0,124,0,2,0,1,0
"b'VDtOC6ncPCTvj64yRaeGTQ'",0,0,1,1,107,0,3.67,0,3,0
"b'VDvaylHEFB9LGRCljPa4uQ'",0,0,1,1,120,0,5,0,1,0
"b'VE-XrHhX_50mlr7Ts8EFEg'",0,0,2,1,93,0,5,0,2,0
"b'VE2ftvYYiCxbrCjccoenSw'",0,0,0,0,53,0,4.28,0,25,0
"b'VE4QSZga2-gqdQPEn0UefA'",0.25,1,2,0.5,58,0,4,0,4,0
"b'VEIcrhydfXsJJdYGDiPHJA'",10,10,1,1,179,0,1,0,2,0
"b'VEcEg286Xj1pxxA9EIvEmA'",0.5,3,4,0.666666666666667,128,0,3,0,10,2
"b'VEmHrEsQTxkJDNK8ClhrwQ'",2,2,1,1,163,0,3.67,0,2,0
"b'VEu6AajHDFSX8kRJR8SG6w'",3.25,39,5,0.416666666666667,112,3,3.93,0,13,14
"b'VF5CtlKvV4wvGkbUFe1cqQ'",0,0,1,1,256,0,1,0,1,0
"b'VFOxu1XlinPPWSSWKY-JCA'",1,1,0,0,51,0,3.67,0,3,0
"b'VFSifHE1lt7dstatd5VTlA'",0,0,1,1,45,0,5,0,2,0
"b'VG2AzzijYeZvrYjPIIkxgA'",0,0,1,1,134,1,4.4,0,25,1
"b'VG7LHGwOfo33GlJ6oEIrMw'",1,1,1,1,107,0,1,0,1,0
"b'VGIuOxXFeRzLQcu0V7CwWg'",0.5,1,1,0.5,110.5,0,3,0,4,0
"b'VGOcOfUdJ6Ly9emOMoX1ew'",1.23076923076923,16,6,0.461538461538462,77.2307692307692,0,4.4,0,21,6
"b'VGU_gaa-Rekbipf5PlXdPg'",1,5,5,1,54,0,4.17,0,6,3
"b'VGeBwXbCSiSswl-IqC8Hiw'",0.333333333333333,1,2,0.666666666666667,81.3333333333333,0,1.33,0,3,0
"b'VGrpUL8oej-FN6g4s9NgTw'",1,1,0,0,73,2,4.01,0,74,14
"b'VGucah8V3aNz_7S4TfxfIg'",0,0,0,0,484,0,3,0,1,0
"b'VHKRo7TN6GrZfm3TrCN1JQ'",0.333333333333333,1,2,0.666666666666667,43.6666666666667,0,4.53,0,17,0
"b'VHQ0OLgB3Y7QlPqm4vYLog'",0,0,1,1,161,0,5,0,1,0
"b'VHQcAtH0LxtMW8R1C1yeHg'",0,0,0,0,105,0,4.5,0,2,0
"b'VHgH7_Ardr0WS-dJ9qAxqQ'",2.5,5,1,0.5,89.5,2,3.52,0,49,3
"b'VHvmnMAnKvqZIxH63BaF5w'",2.72815533980583,281,25,0.242718446601942,330.533980582524,64,4.27,1,161,850
"b'VHy-x2UuOPEzfy-guTqrSA'",1.20833333333333,29,8,0.333333333333333,55.4583333333333,0,2.68,0,31,0
"b'VHzfBxPyzKindjkwOgtOrA'",0,0,1,1,80,0,3.5,0,10,0
"b'VIHUEKx8mHp0sXD_qrVUlw'",0,0,1,1,59,0,3.33,0,3,0
"b'VIbOZDHHKv6MsXQL4eDRtQ'",0,0,1,1,157,0,3,0,2,0
"b'VIgrDSIxR5Ykbr20IGPx1w'",0,0,1,1,19,0,5,0,1,0
"b'VIi_FpmVfvakazXaBOGXiQ'",1,2,2,1,54.5,0,5,0,2,0
"b'VIomDj_zJQjB7GQFeWTyFg'",0,0,0,0,61,0,3,0,1,0
"b'VIrLEfibJ3iyIp1oSAryOg'",1,1,1,1,216,0,3,0,2,0
"b'VItU8gwjiuqkIvroKk5jPg'",0.8,4,3,0.6,166.2,0,2.81,0,13,0
"b'VJ9VhYO21hNe7d9OKmcr7g'",0.529411764705882,9,4,0.235294117647059,126.058823529412,0,3.46,0,22,5
"b'VJeRg51mw0ueaLbZh9w1mQ'",0,0,0,0,196,0,2,0,1,0
"b'VJiIf3ez1wbcgv_g-BViHg'",0,0,1,1,32,1,4.33,0,3,1
"b'VJqA_qxDpezhB0kJZ0cGuw'",0,0,1,1,235,0,1,0,1,0
"b'VJux1Khhnh6Dd9YJRIsjRg'",2.4,12,0,0,97.6,0,3.14,0,5,9
"b'VK0cScKIlmWf9xy58YVEvg'",0,0,1,1,76,0,1,0,1,0
"b'VK5OZcAKLcIXvxokOfNkpw'",1,5,3,0.6,87.8,0,3.5,0,6,2
"b'VKWmsL67iZYBbwEWGwXbxA'",0,0,1,1,117,0,4.67,0,3,0
"b'VK_aQOO5ztiiUTif_SaVeQ'",0.666666666666667,2,0,0,71.3333333333333,1,4.11,0,8,0
"b'VKg22uD8H1vqA0xoxFSEYQ'",4.42424242424242,146,26,0.787878787878788,111.212121212121,2,3.85,0,31,12
"b'VKqGFo6k7_7e6hVMDGxhhA'",0,0,1,1,44,0,5,0,1,0
"b'VKtENwc59ia32qtZkANV2Q'",0,0,1,1,23,0,4.6,0,4,0
"b'VKxrz77jfW4SUZVBF7M5eg'",0.5,1,1,0.5,92,0,4.83,0,6,0
"b'VL0ViIXF6tJUpeb6SXFhVw'",7,7,1,1,133,0,3,0,3,0
"b'VLFlDags9TUWqLA2V-PfGQ'",0,0,1,1,103,0,4.18,0,17,0
"b'VLH018RVXBKC8c4FDxupMg'",8,8,1,1,253,0,3,0,2,0
"b'VLk0A1xxYxsQiiK8U3K-_g'",0,0,1,1,69,0,5,0,1,0
"b'VMDgkl8NWqBUfhL7qOq0IQ'",3.66666666666667,11,2,0.666666666666667,94,0,1.5,0,3,0
"b'VMJLxvxWU4TjbiZj2Dy5ag'",0.333333333333333,1,3,1,64,0,2.33,0,6,0
"b'VMcWTxxYmMthnnOlb9uM9A'",0,0,0,0,45,0,4,0,2,0
"b'VMkY9Pk0bffZuDS7ejdBxQ'",16,16,1,1,199,0,5,0,1,0
"b'VMlZ4OjKP5753Yqmn8rA5Q'",0,0,1,1,46,0,5,0,1,0
"b'VMzyWm65o8wtATeqjkCPcA'",0,0,3,1,21.6666666666667,0,5,0,9,0
"b'VNHbyHXsxJTjw1LKQeNFDg'",0,0,2,1,65,0,5,0,8,2
"b'VNNQaOaEf56_-T5HXE-YGw'",1,1,1,1,59,0,5,0,1,1
"b'VNdAWEp0a2liW6ulewaJKg'",0,0,2,0.666666666666667,39.3333333333333,0,4.75,0,4,0
"b'VNp0A2VjSt9DvjFvX-FIWQ'",0,0,0,0,46.5,0,3.5,0,4,0
"b'VNr2rtZ7QoefTI2urBXIbg'",0,0,1,1,75,0,5,0,1,0
"b'VNtX01QOJ_HvVR_5GWpObg'",1,1,1,1,41,0,1,0,1,0
"b'VO1LZpj6MnWn0-Kv735fvA'",0,0,1,1,25,0,5,0,1,0
"b'VOEpiO5kO7FKQUUMhZCPNg'",1,1,0,0,295,0,3.33,0,2,1
"b'VOOBV7bYVMwqq_lrfBWJ5Q'",0,0,0,0,18.3333333333333,0,4,0,4,0
"b'VOTihKjQXG2TtV6rs1S6mg'",0,0,1,1,37,0,5,0,5,0
"b'VOXYhN84D6TYwieWc5k5nA'",0.25,1,4,1,322.75,0,4,0,2,0
"b'VO_GJrHUMW0vLZJFGOtDLA'",0.833333333333333,25,22,0.733333333333333,107.333333333333,7,4.67,1,47,35
"b'VOmVNJAVFIbVKXwW-ReHrw'",1,2,0,0,126,0,3.5,0,2,1
"b'VP37hnfkOmc_op5h_PEVNA'",0,0,4,0.8,73.6,0,3,0,7,0
"b'VPHqARjiq6SlffO0p9BrQQ'",0.166666666666667,1,3,0.5,100.666666666667,0,2.63,0,8,0
"b'VPRLGMZYCuufGGau2icolA'",1.75,7,2,0.5,105.75,0,4.25,0,4,5
"b'VPW50jr29jRfNS0WDGwUlA'",1,1,1,1,44,0,1,0,2,1
"b'VPXcedKVfETve_kZm-VqcA'",0,0,2,0.666666666666667,45.3333333333333,0,4.67,0,3,0
"b'VPgi1dL2MPSLcc2g1jcXKA'",1.14285714285714,8,2,0.285714285714286,295.857142857143,1,3.75,0,8,3
"b'VQ0cqruU0MggKiSzJCdSow'",0,0,1,1,21,0,5,0,2,0
"b'VQ4crrSm1C5Qlj-C1iwpbQ'",5,5,0,0,157,1,3.74,0,18,2
"b'VQKhLbBFtp63APYt4to7BQ'",2,10,3,0.6,253.2,0,3.42,0,12,4
"b'VQdHEn9Q20GZv_bmUQZ0Ww'",0,0,1,1,51,0,5,0,1,0
"b'VQnYpRXJz-kO2TR_BKVEIg'",1.5,3,1,0.5,150.5,0,2.67,0,3,0
"b'VQtnZaO6kbPeL5pu7MitQw'",0.5,1,1,0.5,126,0,3.67,0,15,1
"b'VRB7j-lUQP8YukqvHU5B-A'",0,0,1,1,58,0,5,0,17,1
"b'VRRw3297lJybi_z293UQmg'",0,0,1,0.5,16.5,0,4.8,0,5,4
"b'VRSuR7fFKBowooINBMbSPQ'",3,3,1,1,94,0,3,0,2,0
"b'VSCq02SX27DZDvoxVlztaA'",0,0,1,1,28,0,3.17,0,6,0
"b'VSG4w3sGWbrpB4DHw6KWeg'",3,3,1,1,426,0,1,0,3,1
"b'VSQVCrA2SiOnuCF3uEYd8g'",0,0,2,1,221.5,0,1,0,1,0
"b'VSYCNF1orCJVf0yjrme7Ew'",0.5,1,2,1,36.5,0,5,0,2,0
"b'VSl77Co-6ihkRVIZpzKbAQ'",2,2,1,1,16,0,4.2,0,25,0
"b'VTBjQKa0GQBDfABYPwty5A'",1,2,2,1,102,0,3,0,2,0
"b'VTKVZwsVURJLxOCFEmVztA'",1.33333333333333,4,2,0.666666666666667,64,0,4.2,0,9,1
"b'VTQqWwse29mVhxG_zCXhHg'",1,1,1,1,60,1,3.25,0,4,0
"b'VTRxXYRsECkbysPeUqyvgQ'",0,0,1,1,41,0,2.11,0,9,1
"b'VTh-T3bME4lSWNe0UdVOOg'",1,1,0,0,209,3,4.07,1,39,27
"b'VTryTiiN-8bPf7YZ263ZPA'",1,1,1,1,107,0,1,0,1,0
"b'VTzJr3SeiraRTEbk-AApQA'",3,3,1,1,92,0,3,0,4,0
"b'VU8NwXnkhHmfNgUe2JoOVQ'",0,0,1,1,25,0,5,0,1,0
"b'VUB07q7AEGOm4Fu-DAbDzA'",1,1,1,1,47,0,3,0,2,0
"b'VUP8rPAFvp7iJn9oTt7WnQ'",0,0,0,0,88,1,3.83,0,56,1
"b'VURkWyRBk9iiLRxiEe6Uwg'",0,0,1,1,155,0,1,0,1,0
"b'VUllUhiv-gD0WOex5tO8aA'",8,8,1,1,195,0,1,0,1,0
"b'VUrARMCGEYH-CNk4HI8pQg'",10,10,1,1,88,0,2.67,0,2,0
"b'VUz6WlUr4m3nIeURhRne0g'",1,2,2,1,176,0,1,0,3,0
"b'VUzFU9p6O__EiJUjzmjKaw'",0,0,0,0,134,0,2,0,1,0
"b'VVEF1pf4hD62V4Q0f_iiXg'",1,1,1,1,217,0,1,0,1,0
"b'VVh3zHlUJnUE_1jv8jRqTg'",0,0,0,0,51,0,2,0,1,0
"b'VVo_LNCASdRJaHGEKPo0lA'",0.5,1,2,1,32.5,0,3.67,0,2,0
"b'VW2MovwTYZmscAcrNrHM-Q'",0.5,1,2,1,58,0,5,0,2,2
"b'VWASuWV04Quuji9VYqO_kQ'",0,0,1,1,81,0,3,0,2,0
"b'VWG8aj-lq_a0Gg-2Hf9BWQ'",0,0,1,1,108,0,1,0,1,0
"b'VWQ1LdY2H4iWJyuDROaZZA'",0.7,7,1,0.1,115.9,0,3.44,0,17,1
"b'VWUf36-WrPnfHdASP4jWbw'",5,10,2,1,409,0,2.5,0,4,1
"b'VWm4wgG0-Ca0ANLI_Eb6JA'",1.47457627118644,87,23,0.389830508474576,60.9152542372881,2,3.19,1,102,23
"b'VX5h5qkznix4lakEzCY0HQ'",1,6,5,0.833333333333333,348.833333333333,1,3.94,0,16,8
"b'VXA1rfxjrYgV2Ujt30tUVw'",1,1,0,0,195,0,3.83,0,23,0
"b'VXXTgS4w_qxGelYAj3joww'",0,0,1,1,141,0,3.33,0,12,0
"b'VXlQT8luuALfdLKLZzquzg'",0,0,1,1,18,0,5,0,1,1
"b'VXnLGTAcXwSO49C4R3r2dQ'",2,2,1,1,34,0,5,0,1,0
"b'VXnbsh_5KFwictX9lOJqXg'",0,0,2,1,83,0,3.67,0,3,3
"b'VXpA9zJSumJ5rUMAZgOyCg'",0.5,1,2,1,235.5,0,1.63,0,8,0
"b'VY6yECKKhdeEzbVxcPsNrg'",0,0,0,0,171,0,3.5,0,2,0
"b'VYIjilv0reug7YvFbGRB6Q'",0,0,0,0,120,0,1.5,0,2,0
